AlarmSeq,AlarmId,AlarmType,Line,Zone,TagName,Priority,Comment,OriginationTime,ReturnTime,AlarmTime,DateInserted,DurationMinutes
119210177,14337674,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.DI_Inret_Blow_Press_NoinRange,300,Z05B : DI inlet blow pressure not inrange (522PS),2026-08-29 06:02:05.760,2026-08-29 06:02:07.777,2,2026-08-29 06:03:07.683,0.03361666666666666
119210084,23694441,DSC   ,VISUS3GTHMI05,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_0,250,Z05C: Web Guide - Disturbance detected,2026-08-29 06:02:04.577,2026-08-29 06:02:05.880,1,2026-08-29 06:03:07.510,0.021716666666666665
119210175,14337673,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-29 06:02:04.167,2026-08-29 06:02:06.167,2,2026-08-29 06:03:07.683,0.03333333333333333
119210223,20144702,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-29 06:02:01.497,2026-08-29 06:02:05.497,4,2026-08-29 06:03:07.777,0.06666666666666667
119210174,14337671,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-29 06:01:55.183,2026-08-29 06:01:57.197,2,2026-08-29 06:03:07.683,0.03356666666666666
119210083,23694436,DSC   ,VISUS3GTHMI05,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_10,250,Z05C: Web Guide Sensor 1 - Low contrast Edge detected,2026-08-29 06:01:54.977,2026-08-29 06:01:59.777,5,2026-08-29 06:03:07.510,0.08
119210173,14337672,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.DI_Inret_Blow_Press_NoinRange,300,Z05B : DI inlet blow pressure not inrange (522PS),2026-08-29 06:01:54.760,2026-08-29 06:01:55.777,1,2026-08-29 06:03:07.683,0.01695
119210172,14337670,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-29 06:01:53.760,2026-08-29 06:01:54.760,1,2026-08-29 06:03:07.683,0.016666666666666666
119210222,20144700,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-29 06:01:53.497,2026-08-29 06:01:56.497,3,2026-08-29 06:03:07.777,0.05
119210102,16100740,DSC   ,VISUS3GTHMI07,Zone04B,P6_4011CL_ERR_2,1,Z4B : 4011CL Fail to Retract,2026-08-29 06:01:52.480,2026-08-29 06:02:31.290,39,2026-08-29 06:03:07.573,0.6468333333333334
