AlarmSeq,AlarmId,AlarmType,Line,Zone,TagName,Priority,Comment,OriginationTime,ReturnTime,AlarmTime,DateInserted,DurationMinutes
118295304,20810861,DSC   ,VISUS3GTHMI09,Wa_Zone04B,P6_Z04B_Wrn_VE_LEL_Delta,500,Z04B : Vapor Enclosure delta between 4000LEL and 4001LEL,2026-08-18 10:34:56.323,2026-08-18 10:38:51.330,235,2026-08-18 10:39:07.867,3.9167833333333335
118295169,27743351,DSC   ,VISUS3GTHMI10,Zone08,P3_865PHS_UKNOW,1,Z8  : 865PHS Carton jam (Remove carton),2026-08-18 10:34:55.527,2026-08-18 10:35:45.530,50,2026-08-18 10:36:07.807,0.8333833333333334
118295271,19816702,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-18 10:34:55.373,2026-08-18 10:34:58.377,3,2026-08-18 10:36:07.977,0.05006666666666667
118295190,81000578,DSC   ,VISUS3GTHMI18,Wa_Zone02B,BC_Returnpallet_Sequence,500,Z2B: BC Loop: Excess Pallet detected.,2026-08-18 10:34:53.940,2026-08-18 10:34:56.570,3,2026-08-18 10:36:07.853,0.04383333333333333
118295164,20810859,DSC   ,VISUS3GTHMI09,Wa_Zone04B,P6_Z04B_Wrn_VE_LEL_Delta,500,Z04B : Vapor Enclosure delta between 4000LEL and 4001LEL,2026-08-18 10:34:53.353,2026-08-18 10:34:55.337,2,2026-08-18 10:36:07.773,0.03306666666666667
118295226,14007467,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-18 10:34:53.037,2026-08-18 10:34:56.037,3,2026-08-18 10:36:07.913,0.05
118295227,14007466,DSC   ,VISUS3GTHMI21,L21_P1_Z03_Alarms,L21_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-18 10:34:51.037,2026-08-18 10:34:57.037,6,2026-08-18 10:36:07.913,0.1
118295225,14007465,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.518VacRelease_High,300,Z05B : LensTransfer Release Level High,2026-08-18 10:34:49.630,2026-08-18 10:34:50.630,1,2026-08-18 10:36:07.913,0.016666666666666666
118295270,19816700,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-18 10:34:47.373,2026-08-18 10:34:50.373,3,2026-08-18 10:36:07.977,0.05
118295224,14007464,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-18 10:34:44.050,2026-08-18 10:34:46.037,2,2026-08-18 10:36:07.913,0.03311666666666667
118295189,81000561,DSC   ,VISUS3GTHMI18,Wa_Zone02B,BC_Returnpallet_Sequence,500,Z2B: BC Loop: Excess Pallet detected.,2026-08-18 10:34:41.580,2026-08-18 10:34:43.733,2,2026-08-18 10:36:07.853,0.035883333333333337
118295269,19816698,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-18 10:34:40.373,2026-08-18 10:34:43.373,3,2026-08-18 10:36:07.977,0.05
118295223,14007463,DSC   ,VISUS3GTHMI21,L21_P1_Z03_Alarms,L21_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-18 10:34:39.037,2026-08-18 10:34:41.020,2,2026-08-18 10:36:07.913,0.03305
118295268,19816697,DSC   ,VISUS3GTHMI22,L22_P4_Z08_Alarms,L22_P4_Z08_Warning.Camera3_InspectNG,300,Z08 : Camera3 Inspection failure,2026-08-18 10:34:36.047,2026-08-18 10:34:39.047,3,2026-08-18 10:36:07.977,0.05
118295203,48848214,DSC   ,VISUS3GTHMI20,Disc_Alarm,PSS1_FB_ERR1_2,1,PSS1: MCR1 Feedback Error,2026-08-18 10:34:35.950,2026-08-18 10:34:41.243,6,2026-08-18 10:36:07.900,0.08821666666666667
118295221,14007462,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-18 10:34:34.050,2026-08-18 10:34:37.050,3,2026-08-18 10:36:07.913,0.05
118295170,27743335,DSC   ,VISUS3GTHMI10,Zone08,P3_802MTR_ALARM,1,Z8  : 802MTR Motor controller error (Steri out),2026-08-18 10:34:34.020,2026-08-18 10:35:45.530,71,2026-08-18 10:36:07.807,1.1918333333333335
118295179,21239618,DSC   ,VISUS3GTHMI17,Zone05B,P2_MRSVACRelief_Fail,1,Z5B: MRS Vacuum Relief Failed - 581SV,2026-08-18 10:34:31.280,2026-08-18 10:34:50.783,19,2026-08-18 10:36:07.820,0.32505
118295222,14007461,DSC   ,VISUS3GTHMI21,L21_P1_Z03_Alarms,L21_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-18 10:34:30.050,2026-08-18 10:34:37.050,7,2026-08-18 10:36:07.913,0.11666666666666667
118295188,81000546,DSC   ,VISUS3GTHMI18,Wa_Zone02B,BC_Returnpallet_Sequence,500,Z2B: BC Loop: Excess Pallet detected.,2026-08-18 10:34:28.757,2026-08-18 10:34:31.093,3,2026-08-18 10:36:07.853,0.038933333333333334
118295267,19816696,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-18 10:34:28.373,2026-08-18 10:34:31.373,3,2026-08-18 10:36:07.977,0.05
118295266,19816695,DSC   ,VISUS3GTHMI22,L22_P1_Z02A_Alarms,L22_P1_Z02A_Warning.BypassMoldConfirm,300,Z02A : IMM bypass due to Mold confirmation,2026-08-18 10:34:25.373,2026-08-18 10:34:28.373,3,2026-08-18 10:36:07.977,0.05
118295220,14007460,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-18 10:34:25.050,2026-08-18 10:34:28.050,3,2026-08-18 10:36:07.913,0.05
118295219,14007459,DSC   ,VISUS3GTHMI21,L21_P1_Z03_Alarms,L21_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-18 10:34:23.050,2026-08-18 10:34:25.050,2,2026-08-18 10:36:07.913,0.03333333333333333
118295141,53153875,DSC   ,VISUS3GTHMI02,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_10,1,Z05C: Web Guide Sensor 1 - Low contrast Edge detected,2026-08-18 10:34:21.203,2026-08-18 10:34:25.103,4,2026-08-18 10:36:07.620,0.065
118295265,19816694,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-18 10:34:20.373,2026-08-18 10:34:23.373,3,2026-08-18 10:36:07.977,0.05
118295264,19816693,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.DI_Inret_Blow_Press_NoinRange,300,Z05B : DI inlet blow pressure not inrange (522PS),2026-08-18 10:34:18.717,2026-08-18 10:34:19.717,1,2026-08-18 10:36:07.977,0.016666666666666666
118295202,48848204,DSC   ,VISUS3GTHMI20,Disc_Alarm,PSS1_FB_ERR1_2,1,PSS1: MCR1 Feedback Error,2026-08-18 10:34:18.693,2026-08-18 10:34:20.530,2,2026-08-18 10:36:07.900,0.030616666666666667
118295218,14007458,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-18 10:34:17.050,2026-08-18 10:34:20.050,3,2026-08-18 10:36:07.913,0.05
118295187,81000530,DSC   ,VISUS3GTHMI18,Wa_Zone02B,BC_Returnpallet_Sequence,500,Z2B: BC Loop: Excess Pallet detected.,2026-08-18 10:34:16.580,2026-08-18 10:34:19.507,3,2026-08-18 10:36:07.853,0.04878333333333333
118295167,27743320,DSC   ,VISUS3GTHMI10,Zone03,P1_CMD_TL,1,Z3  : CMD Top Left (304CL),2026-08-18 10:34:13.387,2026-08-18 10:34:23.887,10,2026-08-18 10:36:07.807,0.175
118295168,27743321,DSC   ,VISUS3GTHMI10,Zone03,P1_CMD_FAIL,1,Z3  : Consecutive miss demold (->Chk FINGER),2026-08-18 10:34:13.387,2026-08-18 10:34:23.887,10,2026-08-18 10:36:07.807,0.175
118295263,19816691,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-18 10:34:13.387,2026-08-18 10:34:16.373,3,2026-08-18 10:36:07.977,0.04976666666666667
118295140,53153866,DSC   ,VISUS3GTHMI02,Wa_Zone08,P3_HMI1_ComlLoss,500,Z8  : Unable to Communicate with HMI #1,2026-08-18 10:34:12.550,2026-08-18 10:34:14.060,2,2026-08-18 10:36:07.620,0.025166666666666667
118295217,14007456,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-18 10:34:08.067,2026-08-18 10:34:10.050,2,2026-08-18 10:36:07.913,0.03305
118295261,19816689,DSC   ,VISUS3GTHMI22,L22_P4_Z08_Alarms,L22_P4_Z08_Warning.Uncount_0864PHS,300,Z08 : 0864PHS Unknown carton detected,2026-08-18 10:34:07.060,2026-08-18 10:34:10.060,3,2026-08-18 10:36:07.977,0.05
118295216,14007455,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-18 10:34:06.643,2026-08-18 10:34:07.643,1,2026-08-18 10:36:07.913,0.016666666666666666
118295262,19816688,DSC   ,VISUS3GTHMI22,L22_Zone08,L22_P4_0864PHS.Alarm2,100,Z08 : 864PHS unknown carton detected,2026-08-18 10:34:06.247,2026-08-18 10:34:10.247,4,2026-08-18 10:36:07.977,0.06666666666666667
118295185,81000515,DSC   ,VISUS3GTHMI18,Wa_Zone02B,BC_Returnpallet_Sequence,500,Z2B: BC Loop: Excess Pallet detected.,2026-08-18 10:34:04.530,2026-08-18 10:34:06.783,2,2026-08-18 10:36:07.853,0.03755
118295259,19816687,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-18 10:34:02.387,2026-08-18 10:34:05.387,3,2026-08-18 10:36:07.977,0.05
118295215,14007454,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.518VacRelease_High,300,Z05B : LensTransfer Release Level High,2026-08-18 10:33:59.627,2026-08-18 10:34:00.643,1,2026-08-18 10:36:07.913,0.016933333333333335
118295148,27050237,DSC   ,VISUS3GTHMI06,Zone05B,P7_CMD_FOIL_REJ,1,Z5B : Consecutive foil reject,2026-08-18 10:33:58.970,2026-08-18 10:34:29.483,31,2026-08-18 10:36:07.727,0.5085500000000001
118295176,21239604,DSC   ,VISUS3GTHMI17,Zone05B,P2_MRSVACRelief_Fail,1,Z5B: MRS Vacuum Relief Failed - 581SV,2026-08-18 10:33:57.307,2026-08-18 10:34:13.277,16,2026-08-18 10:36:07.820,0.26616666666666666
118295186,81000508,DSC   ,VISUS3GTHMI18,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_2,1,Z05C: Web Guide - Upstream misalignment detected,2026-08-18 10:33:56.923,2026-08-18 10:34:08.613,12,2026-08-18 10:36:07.853,0.19483333333333333
118295139,53153856,DSC   ,VISUS3GTHMI02,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_10,1,Z05C: Web Guide Sensor 1 - Low contrast Edge detected,2026-08-18 10:33:55.420,2026-08-18 10:33:58.717,3,2026-08-18 10:36:07.620,0.054950000000000006
118295214,14007453,DSC   ,VISUS3GTHMI21,L21_P1_Z03_Alarms,L21_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-18 10:33:55.067,2026-08-18 10:33:58.050,3,2026-08-18 10:36:07.913,0.049716666666666666
118295255,19816685,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.DI_Inret_Blow_Press_NoinRange,300,Z05B : DI inlet blow pressure not inrange (522PS),2026-08-18 10:33:54.747,2026-08-18 10:33:55.730,1,2026-08-18 10:36:07.977,0.016383333333333333
118295130,14142896,DSC   ,VISUS3GTHMI01,Zone04,P1_454PRS_FAIL1,1,Z4  : 454PRS fail to be ON  ,2026-08-18 10:33:54.657,2026-08-18 10:33:59.537,5,2026-08-18 10:36:07.587,0.08133333333333333
