AlarmSeq,AlarmId,AlarmType,Line,Zone,TagName,Priority,Comment,OriginationTime,ReturnTime,AlarmTime,DateInserted,DurationMinutes
118435697,14064420,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-20 03:15:02.457,2026-08-20 03:15:03.457,1,2026-08-20 03:15:08.210,0.016666666666666666
118435772,19870373,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacRelease_High,300,Z05B : LensTransfer Release Level High,2026-08-20 03:15:01.523,2026-08-20 03:15:02.523,1,2026-08-20 03:15:08.303,0.016666666666666666
118435777,14176240,DSC   ,VISUS3GTHMI01,Ru_Zone05C,P17_Foil_WebGuide_Z05C_RunAlm_2,1,Z05C: Web Guide - Upstream misalignment detected,2026-08-20 03:15:00.727,2026-08-20 03:15:43.733,43,2026-08-20 03:18:07.993,0.7167666666666667
118435920,19870372,DSC   ,VISUS3GTHMI22,L22_Zone02B,L22_P1_0210CL.stat.Ftr,100,P1_0210CL Fail to Retract,2026-08-20 03:15:00.337,2026-08-20 03:15:10.320,10,2026-08-20 03:18:08.430,0.16638333333333336
118435773,19870371,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-20 03:15:00.180,2026-08-20 03:15:04.167,4,2026-08-20 03:15:08.303,0.06645
118435696,14064418,DSC   ,VISUS3GTHMI21,L21_P1_Z04A_Alarms,L21_P1_Z04A_Warning.Hema_Detect,300,Z04A : HEMARING detected,2026-08-20 03:14:59.863,2026-08-20 03:15:02.863,3,2026-08-20 03:15:08.210,0.05
118435771,19870370,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-20 03:14:59.523,2026-08-20 03:15:00.540,1,2026-08-20 03:15:08.303,0.01695
118435695,14064417,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-20 03:14:58.880,2026-08-20 03:15:00.863,2,2026-08-20 03:15:08.210,0.03305
118435583,14176238,DSC   ,VISUS3GTHMI01,Ru_Zone05C,P17_Foil_WebGuide_Z05C_RunAlm_12,1,Z05C: Web Guide Sensor 1 - Z05C: Web moving in and out of view,2026-08-20 03:14:58.727,2026-08-20 03:15:01.730,3,2026-08-20 03:15:07.897,0.050050000000000004
118435611,23406211,DSC   ,VISUS3GTHMI05,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_0,250,Z05C: Web Guide - Disturbance detected,2026-08-20 03:14:56.657,2026-08-20 03:15:01.750,5,2026-08-20 03:15:08.023,0.08488333333333334
