AlarmSeq,AlarmId,AlarmType,Line,Zone,TagName,Priority,Comment,OriginationTime,ReturnTime,AlarmTime,DateInserted,DurationMinutes
119140121,14312628,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-28 10:24:59.770,2026-08-28 10:25:01.770,2,2026-08-28 10:27:07.667,0.03333333333333333
119140062,23672433,DSC   ,VISUS3GTHMI05,Wa_Zone08,P16_LPR_0_aoi_o_stsrdy,500,Z8  : Laser AOI not ready,2026-08-28 10:24:59.630,2026-08-28 10:25:01.643,2,2026-08-28 10:27:07.447,0.033549999999999996
119140185,20121362,DSC   ,VISUS3GTHMI22,L22_P1_Z02A_Alarms,L22_P1_Z02A_Warning.BypassMoldConfirm,300,Z02A : IMM bypass due to Mold confirmation,2026-08-28 10:24:59.107,2026-08-28 10:25:02.120,3,2026-08-28 10:27:07.760,0.050216666666666666
119140803,21509587,DSC   ,VISUS3GTHMI17,Zone05A,P2_RBT_GNRL_ERR,1,Z5A : Mitsubishi robot error (Check Robot controler),2026-08-28 10:24:57.707,2026-08-28 10:38:27.673,810,2026-08-28 10:39:08.170,13.499433333333334
119140182,20121361,DSC   ,VISUS3GTHMI22,L22_P1_Z03_Alarms,L22_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-28 10:24:57.120,2026-08-28 10:24:58.120,1,2026-08-28 10:27:07.760,0.016666666666666666
119140183,20121360,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-28 10:24:57.120,2026-08-28 10:25:00.107,3,2026-08-28 10:27:07.760,0.04978333333333333
119140120,14312627,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-28 10:24:56.377,2026-08-28 10:24:57.363,1,2026-08-28 10:27:07.667,0.016433333333333335
119140201,20121359,DSC   ,VISUS3GTHMI22,L22_P4_Z08_Alarms,L22_P4_Z08_Warning.Carton_Conv_Low,300,Z08 : Carton conveyor is low,2026-08-28 10:24:52.793,2026-08-28 10:25:49.780,57,2026-08-28 10:27:07.760,0.9497833333333333
119140119,14312626,DSC   ,VISUS3GTHMI21,L21_P1_Z03_Alarms,L21_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-28 10:24:51.770,2026-08-28 10:24:54.770,3,2026-08-28 10:27:07.667,0.05
119140181,20121358,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-28 10:24:51.480,2026-08-28 10:24:52.463,1,2026-08-28 10:27:07.760,0.016383333333333333
119140118,14312625,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-28 10:24:50.783,2026-08-28 10:24:52.770,2,2026-08-28 10:27:07.667,0.03311666666666667
119140090,16085664,DSC   ,VISUS3GTHMI07,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_10,1,Z05C: Web Guide Sensor 1 - Low contrast Edge detected,2026-08-28 10:24:50.120,2026-08-28 10:24:53.620,3,2026-08-28 10:27:07.540,0.058333333333333334
119140058,23672429,DSC   ,VISUS3GTHMI05,Wa_Zone08,P16_LPR_0_aoi_o_stsrdy,500,Z8  : Laser AOI not ready,2026-08-28 10:24:48.553,2026-08-28 10:24:50.567,2,2026-08-28 10:27:07.447,0.03356666666666666
119140035,14411059,DSC   ,VISUS3GTHMI01,Zone06,P3_620PHS_MISS,1,Z6  : 620PHS Tray jam or sensor fail (Missing),2026-08-28 10:24:48.113,2026-08-28 10:24:59.033,11,2026-08-28 10:27:07.400,0.182
119140060,23672430,DSC   ,VISUS3GTHMI05,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_0,250,Z05C: Web Guide - Disturbance detected,2026-08-28 10:24:47.280,2026-08-28 10:24:53.480,6,2026-08-28 10:27:07.447,0.10333333333333333
119140178,20121357,DSC   ,VISUS3GTHMI22,L22_P1_Z03_Alarms,L22_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-28 10:24:46.120,2026-08-28 10:24:49.120,3,2026-08-28 10:27:07.760,0.05
119140036,14411056,DSC   ,VISUS3GTHMI01,Ru_Zone05C,P17_Foil_WebGuide_Z05C_RunAlm_2,1,Z05C: Web Guide - Upstream misalignment detected,2026-08-28 10:24:44.547,2026-08-28 10:25:09.557,25,2026-08-28 10:27:07.400,0.41683333333333333
119140059,23672428,DSC   ,VISUS3GTHMI05,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_10,250,Z05C: Web Guide Sensor 1 - Low contrast Edge detected,2026-08-28 10:24:44.283,2026-08-28 10:24:50.380,6,2026-08-28 10:27:07.447,0.10161666666666667
119140176,20121356,DSC   ,VISUS3GTHMI22,L22_P4_Z08_Alarms,L22_P4_Z08_Warning.Camera3_InspectNG,300,Z08 : Camera3 Inspection failure,2026-08-28 10:24:43.793,2026-08-28 10:24:45.823,2,2026-08-28 10:27:07.760,0.03383333333333333
119140034,14411054,DSC   ,VISUS3GTHMI01,Ru_Zone05C,P17_Foil_WebGuide_Z05C_RunAlm_12,1,Z05C: Web Guide Sensor 1 - Z05C: Web moving in and out of view,2026-08-28 10:24:43.557,2026-08-28 10:24:53.557,10,2026-08-28 10:27:07.400,0.16666666666666666
119140117,14312623,DSC   ,VISUS3GTHMI21,L21_P1_Z03_Alarms,L21_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-28 10:24:42.767,2026-08-28 10:24:48.767,6,2026-08-28 10:27:07.667,0.1
119140179,20121354,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.BC_PickUp_Fail_Left,300,Z02B : BC pick up fail left side,2026-08-28 10:24:41.120,2026-08-28 10:24:51.120,10,2026-08-28 10:27:07.760,0.16666666666666666
119140180,20121355,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.BC_PickUp_Fail_Right,300,Z02B : BC pick up fail right side,2026-08-28 10:24:41.120,2026-08-28 10:24:51.120,10,2026-08-28 10:27:07.760,0.16666666666666666
119140116,14312622,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-28 10:24:40.767,2026-08-28 10:24:42.767,2,2026-08-28 10:27:07.667,0.03333333333333333
119140089,16085663,DSC   ,VISUS3GTHMI07,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_10,1,Z05C: Web Guide Sensor 1 - Low contrast Edge detected,2026-08-28 10:24:40.417,2026-08-28 10:24:42.017,2,2026-08-28 10:27:07.540,0.02666666666666667
119140175,20121353,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-28 10:24:40.107,2026-08-28 10:24:44.120,4,2026-08-28 10:27:07.760,0.06688333333333334
119140174,20121352,DSC   ,VISUS3GTHMI22,L22_P1_Z03_Alarms,L22_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-28 10:24:39.120,2026-08-28 10:24:43.120,4,2026-08-28 10:27:07.760,0.06666666666666667
119140056,23672427,DSC   ,VISUS3GTHMI05,Wa_Zone08,P16_LPR_0_aoi_o_stsrdy,500,Z8  : Laser AOI not ready,2026-08-28 10:24:38.480,2026-08-28 10:24:40.490,2,2026-08-28 10:27:07.447,0.033499999999999995
119140114,14312621,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.DI_Inret_Blow_Press_NoinRange,300,Z05B : DI inlet blow pressure not inrange (522PS),2026-08-28 10:24:34.377,2026-08-28 10:24:36.363,2,2026-08-28 10:27:07.667,0.0331
119140055,23672425,DSC   ,VISUS3GTHMI05,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_0,250,Z05C: Web Guide - Disturbance detected,2026-08-28 10:24:33.383,2026-08-28 10:24:36.380,3,2026-08-28 10:27:07.447,0.04995
119140113,14312619,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-28 10:24:31.783,2026-08-28 10:24:33.783,2,2026-08-28 10:27:07.667,0.03333333333333333
119140112,14312620,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.518VacRelease_High,300,Z05B : LensTransfer Release Level High,2026-08-28 10:24:31.363,2026-08-28 10:24:32.363,1,2026-08-28 10:27:07.667,0.016666666666666666
119140173,20121351,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-28 10:24:31.120,2026-08-28 10:24:35.120,4,2026-08-28 10:27:07.760,0.06666666666666667
119140115,14312618,DSC   ,VISUS3GTHMI21,L21_P1_Z03_Alarms,L21_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-28 10:24:30.783,2026-08-28 10:24:37.800,7,2026-08-28 10:27:07.667,0.11695000000000001
119140111,14312617,DSC   ,VISUS3GTHMI21,L21_P1_Z04A_Alarms,L21_P1_Z04A_Warning.Hema_Detect,300,Z04A : HEMARING detected,2026-08-28 10:24:29.783,2026-08-28 10:24:32.783,3,2026-08-28 10:27:07.667,0.05
119140057,23672422,DSC   ,VISUS3GTHMI05,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_10,250,Z05C: Web Guide Sensor 1 - Low contrast Edge detected,2026-08-28 10:24:28.880,2026-08-28 10:24:39.383,11,2026-08-28 10:27:07.447,0.17505
119140054,23672419,DSC   ,VISUS3GTHMI05,Wa_Zone08,P16_LPR_0_aoi_o_stsrdy,500,Z8  : Laser AOI not ready,2026-08-28 10:24:28.417,2026-08-28 10:24:30.427,2,2026-08-28 10:27:07.447,0.033499999999999995
119140110,14312616,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.DI_Inret_Blow_Press_NoinRange,300,Z05B : DI inlet blow pressure not inrange (522PS),2026-08-28 10:24:27.363,2026-08-28 10:24:29.347,2,2026-08-28 10:27:07.667,0.03306666666666667
119140033,14411049,DSC   ,VISUS3GTHMI01,Ru_Zone05C,P17_Foil_WebGuide_Z05C_RunAlm_12,1,Z05C: Web Guide Sensor 1 - Z05C: Web moving in and out of view,2026-08-28 10:24:25.553,2026-08-28 10:24:27.547,2,2026-08-28 10:27:07.400,0.03323333333333333
119140169,20121348,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-28 10:24:25.477,2026-08-28 10:24:26.477,1,2026-08-28 10:27:07.760,0.016666666666666666
119140171,20121349,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.BC_PickUp_Fail_Left,300,Z02B : BC pick up fail left side,2026-08-28 10:24:25.117,2026-08-28 10:24:35.120,10,2026-08-28 10:27:07.760,0.16671666666666668
119140172,20121350,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.BC_PickUp_Fail_Right,300,Z02B : BC pick up fail right side,2026-08-28 10:24:25.117,2026-08-28 10:24:35.120,10,2026-08-28 10:27:07.760,0.16671666666666668
