AlarmSeq,AlarmId,AlarmType,Line,Zone,TagName,Priority,Comment,OriginationTime,ReturnTime,AlarmTime,DateInserted,DurationMinutes
117798406,19582586,DSC   ,VISUS3GTHMI22,L22_P1_Z02A_Alarms,L22_P1_Z02A_Warning.BypassMoldConfirm,300,Z02A : IMM bypass due to Mold confirmation,2026-08-11 14:35:53.150,2026-08-11 14:35:55.150,2,2026-08-11 14:36:07.517,0.03333333333333333
117798341,13892791,DSC   ,VISUS3GTHMI21,L21_P3_Z05A_Alarms,L21_P3_Z05A_Warning.RBT_Parts_Reject,300,Z05A : Robot Parts Reject,2026-08-11 14:35:52.407,2026-08-11 14:35:54.407,2,2026-08-11 14:36:07.453,0.03333333333333333
117798418,23145917,DSC   ,VISUS3GTHMI05,Wa_Zone04B,P6_Z04B_Wrn_TWR2_Temp_High,500,Z04B : Tower#2 IPA temperature exceeds high limit,2026-08-11 14:35:51.520,2026-08-11 14:36:43.527,52,2026-08-11 14:39:07.490,0.8667833333333334
117798403,19582585,DSC   ,VISUS3GTHMI22,L22_P1_Z03_Alarms,L22_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-11 14:35:50.167,2026-08-11 14:35:51.167,1,2026-08-11 14:36:07.517,0.016666666666666666
117798340,13892789,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.DI_Inret_Blow_Press_NoinRange,300,Z05B : DI inlet blow pressure not inrange (522PS),2026-08-11 14:35:49.420,2026-08-11 14:35:51.437,2,2026-08-11 14:36:07.453,0.03361666666666666
117798404,19582584,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-11 14:35:48.167,2026-08-11 14:35:52.167,4,2026-08-11 14:36:07.517,0.06666666666666667
117798268,23145916,DSC   ,VISUS3GTHMI05,Wa_Zone04B,P6_Z04B_Wrn_TWR2_Temp_High,500,Z04B : Tower#2 IPA temperature exceeds high limit,2026-08-11 14:35:46.523,2026-08-11 14:35:47.527,1,2026-08-11 14:36:07.297,0.016733333333333333
117798401,19582583,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacRelease_High,300,Z05B : LensTransfer Release Level High,2026-08-11 14:35:46.507,2026-08-11 14:35:47.507,1,2026-08-11 14:36:07.517,0.016666666666666666
117798338,13892788,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-11 14:35:45.843,2026-08-11 14:35:48.827,3,2026-08-11 14:36:07.453,0.04973333333333333
117798400,19582582,DSC   ,VISUS3GTHMI22,L22_P1_Z03_Alarms,L22_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-11 14:35:45.167,2026-08-11 14:35:46.167,1,2026-08-11 14:36:07.517,0.016666666666666666
117798337,13892787,DSC   ,VISUS3GTHMI21,L21_P3_Z05A_Alarms,L21_P3_Z05A_Warning.RBT_Parts_Reject,300,Z05A : Robot Parts Reject,2026-08-11 14:35:44.390,2026-08-11 14:35:46.407,2,2026-08-11 14:36:07.453,0.03361666666666666
