AlarmSeq,AlarmId,AlarmType,Line,Zone,TagName,Priority,Comment,OriginationTime,ReturnTime,AlarmTime,DateInserted,DurationMinutes
118999544,23624915,DSC   ,VISUS3GTHMI05,Wa_Zone08,P16_LPR_0_aoi_o_stsrdy,500,Z8  : Laser AOI not ready,2026-08-26 20:03:00.733,2026-08-26 20:03:01.747,1,2026-08-26 20:03:07.127,0.016900000000000002
118999597,14266117,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-26 20:02:58.043,2026-08-26 20:03:01.043,3,2026-08-26 20:03:07.330,0.05
118999508,53664835,DSC   ,VISUS3GTHMI02,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_10,1,Z05C: Web Guide Sensor 1 - Low contrast Edge detected,2026-08-26 20:02:56.793,2026-08-26 20:02:58.393,2,2026-08-26 20:03:07.093,0.02666666666666667
118999596,14266116,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.DI_Inret_Blow_Press_NoinRange,300,Z05B : DI inlet blow pressure not inrange (522PS),2026-08-26 20:02:55.607,2026-08-26 20:02:57.620,2,2026-08-26 20:03:07.330,0.033549999999999996
118999633,20073398,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-26 20:02:53.703,2026-08-26 20:02:54.703,1,2026-08-26 20:03:07.360,0.016666666666666666
118999497,14362400,DSC   ,VISUS3GTHMI01,Ru_Zone05C,P17_Foil_WebGuide_Z05C_RunAlm_12,1,Z05C: Web Guide Sensor 1 - Z05C: Web moving in and out of view,2026-08-26 20:02:51.383,2026-08-26 20:03:03.387,12,2026-08-26 20:03:07.063,0.20006666666666667
118999632,20073397,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-26 20:02:50.357,2026-08-26 20:02:53.357,3,2026-08-26 20:03:07.360,0.05
118999595,14266115,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-26 20:02:49.057,2026-08-26 20:02:51.043,2,2026-08-26 20:03:07.330,0.0331
118999542,23624909,DSC   ,VISUS3GTHMI05,Wa_Zone08,P16_LPR_0_aoi_o_stsrdy,500,Z8  : Laser AOI not ready,2026-08-26 20:02:48.650,2026-08-26 20:02:49.663,1,2026-08-26 20:03:07.127,0.01688333333333333
118999507,53664826,DSC   ,VISUS3GTHMI02,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_10,1,Z05C: Web Guide Sensor 1 - Low contrast Edge detected,2026-08-26 20:02:48.390,2026-08-26 20:02:50.093,2,2026-08-26 20:03:07.093,0.028383333333333333
118999729,21464308,DSC   ,VISUS3GTHMI17,Zone05,P2_SEAL_PRES_ERR,1,Z5B : DI removal seal pressure out of range,2026-08-26 20:02:47.863,2026-08-26 20:03:50.423,63,2026-08-26 20:06:07.367,1.0426666666666666
118999543,23624912,DSC   ,VISUS3GTHMI05,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_0,250,Z05C: Web Guide - Disturbance detected,2026-08-26 20:02:46.803,2026-08-26 20:02:52.307,6,2026-08-26 20:03:07.127,0.09173333333333332
118999594,14266114,DSC   ,VISUS3GTHMI21,L21_P1_Z03_Alarms,L21_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-26 20:02:45.057,2026-08-26 20:02:47.027,2,2026-08-26 20:03:07.330,0.03283333333333333
118999496,14362396,DSC   ,VISUS3GTHMI01,Ru_Zone05C,P17_Foil_WebGuide_Z05C_RunAlm_12,1,Z05C: Web Guide Sensor 1 - Z05C: Web moving in and out of view,2026-08-26 20:02:44.393,2026-08-26 20:02:46.387,2,2026-08-26 20:03:07.063,0.03323333333333333
118999630,20073396,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-26 20:02:43.717,2026-08-26 20:02:44.717,1,2026-08-26 20:03:07.360,0.016666666666666666
118999558,16036060,DSC   ,VISUS3GTHMI07,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_10,1,Z05C: Web Guide Sensor 1 - Low contrast Edge detected,2026-08-26 20:02:41.677,2026-08-26 20:02:48.177,7,2026-08-26 20:03:07.190,0.10833333333333334
118999593,14266113,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.DI_Inret_Blow_Press_NoinRange,300,Z05B : DI inlet blow pressure not inrange (522PS),2026-08-26 20:02:41.620,2026-08-26 20:02:43.620,2,2026-08-26 20:03:07.330,0.03333333333333333
118999631,20073395,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-26 20:02:41.357,2026-08-26 20:02:45.357,4,2026-08-26 20:03:07.360,0.06666666666666667
118999591,14266111,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-26 20:02:41.040,2026-08-26 20:02:43.057,2,2026-08-26 20:03:07.330,0.03361666666666666
118999592,14266112,DSC   ,VISUS3GTHMI21,L21_P1_Z04A_Alarms,L21_P1_Z04A_Warning.Hema_Detect,300,Z04A : HEMARING detected,2026-08-26 20:02:41.040,2026-08-26 20:02:44.027,3,2026-08-26 20:03:07.330,0.04978333333333333
118999629,20073394,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacRelease_High,300,Z05B : LensTransfer Release Level High,2026-08-26 20:02:37.717,2026-08-26 20:02:38.717,1,2026-08-26 20:03:07.360,0.016666666666666666
118999506,53664813,DSC   ,VISUS3GTHMI02,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_10,1,Z05C: Web Guide Sensor 1 - Low contrast Edge detected,2026-08-26 20:02:36.693,2026-08-26 20:02:41.293,5,2026-08-26 20:03:07.093,0.07666666666666666
118999557,16036056,DSC   ,VISUS3GTHMI07,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_10,1,Z05C: Web Guide Sensor 1 - Low contrast Edge detected,2026-08-26 20:02:36.483,2026-08-26 20:02:39.283,3,2026-08-26 20:03:07.190,0.04666666666666666
118999541,23624906,DSC   ,VISUS3GTHMI05,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_0,250,Z05C: Web Guide - Disturbance detected,2026-08-26 20:02:35.800,2026-08-26 20:02:41.700,6,2026-08-26 20:03:07.127,0.09833333333333334
118999540,23624904,DSC   ,VISUS3GTHMI05,Wa_Zone08,P16_LPR_0_aoi_o_stsrdy,500,Z8  : Laser AOI not ready,2026-08-26 20:02:35.557,2026-08-26 20:02:37.573,2,2026-08-26 20:03:07.127,0.0336
118999495,14362393,DSC   ,VISUS3GTHMI01,Ru_Zone05C,P17_Foil_WebGuide_Z05C_RunAlm_12,1,Z05C: Web Guide Sensor 1 - Z05C: Web moving in and out of view,2026-08-26 20:02:35.383,2026-08-26 20:02:37.390,2,2026-08-26 20:03:07.063,0.03345
118999627,20073393,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-26 20:02:34.717,2026-08-26 20:02:35.717,1,2026-08-26 20:03:07.360,0.016666666666666666
118999628,20073392,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-26 20:02:34.357,2026-08-26 20:02:38.373,4,2026-08-26 20:03:07.360,0.06693333333333333
118999590,14266110,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-26 20:02:33.040,2026-08-26 20:02:35.027,2,2026-08-26 20:03:07.330,0.03311666666666667
118999505,53664808,DSC   ,VISUS3GTHMI02,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_10,1,Z05C: Web Guide Sensor 1 - Low contrast Edge detected,2026-08-26 20:02:32.893,2026-08-26 20:02:35.190,3,2026-08-26 20:03:07.093,0.038283333333333336
118999626,20073391,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacRelease_High,300,Z05B : LensTransfer Release Level High,2026-08-26 20:02:32.717,2026-08-26 20:02:33.717,1,2026-08-26 20:03:07.360,0.016666666666666666
118999539,23624900,DSC   ,VISUS3GTHMI05,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_10,250,Z05C: Web Guide Sensor 1 - Low contrast Edge detected,2026-08-26 20:02:27.093,2026-08-26 20:02:29.393,2,2026-08-26 20:03:07.127,0.03833333333333333
118999494,14362387,DSC   ,VISUS3GTHMI01,Ru_Zone05C,P17_Foil_WebGuide_Z05C_RunAlm_12,1,Z05C: Web Guide Sensor 1 - Z05C: Web moving in and out of view,2026-08-26 20:02:25.393,2026-08-26 20:02:28.390,3,2026-08-26 20:03:07.063,0.04995
118999589,14266108,DSC   ,VISUS3GTHMI21,L21_P1_Z03_Alarms,L21_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-26 20:02:25.040,2026-08-26 20:02:28.040,3,2026-08-26 20:03:07.330,0.05
118999625,20073390,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-26 20:02:24.357,2026-08-26 20:02:27.357,3,2026-08-26 20:03:07.360,0.05
118999537,23624898,DSC   ,VISUS3GTHMI05,Wa_Zone08,P16_LPR_0_aoi_o_stsrdy,500,Z8  : Laser AOI not ready,2026-08-26 20:02:23.477,2026-08-26 20:02:24.480,1,2026-08-26 20:03:07.127,0.016716666666666664
118999588,14266107,DSC   ,VISUS3GTHMI21,L21_P1_Z04A_Alarms,L21_P1_Z04A_Warning.Hema_Detect,300,Z04A : HEMARING detected,2026-08-26 20:02:23.027,2026-08-26 20:02:26.040,3,2026-08-26 20:03:07.330,0.050216666666666666
118999587,14266106,DSC   ,VISUS3GTHMI21,L21_P1_Z03_Alarms,L21_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-26 20:02:21.040,2026-08-26 20:02:22.027,1,2026-08-26 20:03:07.330,0.01645
118999538,23624899,DSC   ,VISUS3GTHMI05,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_10,250,Z05C: Web Guide Sensor 1 - Low contrast Edge detected,2026-08-26 20:02:20.690,2026-08-26 20:02:23.490,3,2026-08-26 20:03:07.127,0.04666666666666666
118999536,23624897,DSC   ,VISUS3GTHMI05,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_0,250,Z05C: Web Guide - Disturbance detected,2026-08-26 20:02:19.890,2026-08-26 20:02:20.793,1,2026-08-26 20:03:07.127,0.015050000000000001
118999493,14362386,DSC   ,VISUS3GTHMI01,Ru_Zone05C,P17_Foil_WebGuide_Z05C_RunAlm_12,1,Z05C: Web Guide Sensor 1 - Z05C: Web moving in and out of view,2026-08-26 20:02:19.390,2026-08-26 20:02:22.387,3,2026-08-26 20:03:07.063,0.04995
118999556,16036051,DSC   ,VISUS3GTHMI07,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_10,1,Z05C: Web Guide Sensor 1 - Low contrast Edge detected,2026-08-26 20:02:18.093,2026-08-26 20:02:23.490,5,2026-08-26 20:03:07.190,0.08995
118999624,20073389,DSC   ,VISUS3GTHMI22,L22_P4_Z08_Alarms,L22_P4_Z08_Warning.Camera3_InspectNG,300,Z08 : Camera3 Inspection failure,2026-08-26 20:02:18.043,2026-08-26 20:02:22.030,4,2026-08-26 20:03:07.360,0.06645
118999623,20073388,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-26 20:02:16.357,2026-08-26 20:02:19.373,3,2026-08-26 20:03:07.360,0.05026666666666667
118999504,53664789,DSC   ,VISUS3GTHMI02,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_10,1,Z05C: Web Guide Sensor 1 - Low contrast Edge detected,2026-08-26 20:02:15.797,2026-08-26 20:02:20.993,5,2026-08-26 20:03:07.093,0.0866
118999622,20073387,DSC   ,VISUS3GTHMI22,L22_P1_Z02A_Alarms,L22_P1_Z02A_Warning.BypassMoldConfirm,300,Z02A : IMM bypass due to Mold confirmation,2026-08-26 20:02:15.357,2026-08-26 20:02:18.357,3,2026-08-26 20:03:07.360,0.05
118999586,14266105,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-26 20:02:14.040,2026-08-26 20:02:17.040,3,2026-08-26 20:03:07.330,0.05
118999534,23624889,DSC   ,VISUS3GTHMI05,Wa_Zone08,P16_LPR_0_aoi_o_stsrdy,500,Z8  : Laser AOI not ready,2026-08-26 20:02:11.397,2026-08-26 20:02:12.407,1,2026-08-26 20:03:07.127,0.016833333333333332
