AlarmSeq,AlarmId,AlarmType,Line,Zone,TagName,Priority,Comment,OriginationTime,ReturnTime,AlarmTime,DateInserted,DurationMinutes
118153470,19743735,DSC   ,VISUS3GTHMI22,L22_P1_Z03_Alarms,L22_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-16 07:12:07.377,2026-08-16 07:12:10.360,3,2026-08-16 07:15:07.533,0.049716666666666666
118153430,23300606,DSC   ,VISUS3GTHMI05,Wa_Zone04B,P6_Z04B_Wrn_TWR2_Temp_High,500,Z04B : Tower#2 IPA temperature exceeds high limit,2026-08-16 07:12:05.793,2026-08-16 07:12:06.793,1,2026-08-16 07:15:07.347,0.016666666666666666
118153316,23300605,DSC   ,VISUS3GTHMI05,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_0,250,Z05C: Web Guide - Disturbance detected,2026-08-16 07:12:01.657,2026-08-16 07:12:04.153,3,2026-08-16 07:12:07.230,0.0416
118153406,19743734,DSC   ,VISUS3GTHMI22,L22_P1_Z03_Alarms,L22_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-16 07:12:00.360,2026-08-16 07:12:05.377,5,2026-08-16 07:12:07.420,0.08361666666666667
118153404,19743733,DSC   ,VISUS3GTHMI22,L22_P1_Z03_Alarms,L22_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-16 07:11:55.360,2026-08-16 07:11:57.377,2,2026-08-16 07:12:07.420,0.03361666666666666
118153405,19743732,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-16 07:11:55.360,2026-08-16 07:12:00.360,5,2026-08-16 07:12:07.420,0.08333333333333333
118153403,19743730,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacRelease_High,300,Z05B : LensTransfer Release Level High,2026-08-16 07:11:52.703,2026-08-16 07:11:53.720,1,2026-08-16 07:12:07.420,0.01695
118153402,19743729,DSC   ,VISUS3GTHMI22,L22_P1_Z03_Alarms,L22_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-16 07:11:51.377,2026-08-16 07:11:52.377,1,2026-08-16 07:12:07.420,0.016666666666666666
118153400,19743728,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-16 07:11:50.720,2026-08-16 07:11:51.703,1,2026-08-16 07:12:07.420,0.016383333333333333
118153462,80770572,DSC   ,VISUS3GTHMI18,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_2,1,Z05C: Web Guide - Upstream misalignment detected,2026-08-16 07:11:48.390,2026-08-16 07:12:08.577,20,2026-08-16 07:15:07.487,0.33645
