AlarmSeq,AlarmId,AlarmType,Line,Zone,TagName,Priority,Comment,OriginationTime,ReturnTime,AlarmTime,DateInserted,DurationMinutes
118647402,14142886,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.DI_Inret_Blow_Press_NoinRange,300,Z05B : DI inlet blow pressure not inrange (522PS),2026-08-22 15:39:05.627,2026-08-22 15:39:07.643,2,2026-08-22 15:42:07.290,0.0336
118647391,81436646,DSC   ,VISUS3GTHMI18,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_10,1,Z05C: Web Guide Sensor 1 - Low contrast Edge detected,2026-08-22 15:39:04.577,2026-08-22 15:39:09.677,5,2026-08-22 15:42:07.240,0.08499999999999999
118647347,23481046,DSC   ,VISUS3GTHMI05,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_10,250,Z05C: Web Guide Sensor 1 - Low contrast Edge detected,2026-08-22 15:39:03.157,2026-08-22 15:39:07.957,4,2026-08-22 15:42:07.087,0.08
118647343,19948574,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-22 15:39:02.380,2026-08-22 15:39:06.380,4,2026-08-22 15:39:08.060,0.06666666666666667
118647293,14142884,DSC   ,VISUS3GTHMI21,L21_P1_Z02A_Alarms,L21_P1_Z02A_Warning.BypassMoldConfirm,300,Z02A : IMM bypass due to Mold confirmation,2026-08-22 15:39:02.033,2026-08-22 15:39:03.050,1,2026-08-22 15:39:07.970,0.01695
118647346,23481044,DSC   ,VISUS3GTHMI05,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_2,250,Z05C: Web Guide - Upstream misalignment detected,2026-08-22 15:38:59.957,2026-08-22 15:39:04.657,5,2026-08-22 15:42:07.087,0.07833333333333334
118647341,19948573,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-22 15:38:57.723,2026-08-22 15:38:58.723,1,2026-08-22 15:39:08.060,0.016666666666666666
118647291,14142882,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-22 15:38:57.643,2026-08-22 15:38:58.627,1,2026-08-22 15:39:07.970,0.0164
118647292,14142883,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.DI_Inret_Blow_Press_NoinRange,300,Z05B : DI inlet blow pressure not inrange (522PS),2026-08-22 15:38:57.643,2026-08-22 15:38:59.627,2,2026-08-22 15:39:07.970,0.03306666666666667
118647342,19948572,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-22 15:38:55.377,2026-08-22 15:38:59.380,4,2026-08-22 15:39:08.060,0.06671666666666667
118647340,19948571,DSC   ,VISUS3GTHMI22,L22_P1_Z04A_Alarms,L22_P1_Z04A_Warning.Hema_Detect,300,Z04A : HEMARING detected,2026-08-22 15:38:54.377,2026-08-22 15:38:57.380,3,2026-08-22 15:39:08.060,0.050050000000000004
118647290,14142881,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.DI_Inret_Blow_Press_NoinRange,300,Z05B : DI inlet blow pressure not inrange (522PS),2026-08-22 15:38:50.627,2026-08-22 15:38:52.643,2,2026-08-22 15:39:07.970,0.0336
118647381,20910840,DSC   ,VISUS3GTHMI09,Wa_Zone04B,P6_Z04B_Wrn_HE_PEL_Delta,500,Z04B : Hydration Enclosure delta between 4004PEL and 4005PEL,2026-08-22 15:38:49.790,2026-08-22 15:42:06.790,197,2026-08-22 15:42:07.180,3.283333333333333
118647289,14142880,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-22 15:38:49.627,2026-08-22 15:38:50.627,1,2026-08-22 15:39:07.970,0.016666666666666666
118647339,19948569,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-22 15:38:44.377,2026-08-22 15:38:48.377,4,2026-08-22 15:39:08.060,0.06666666666666667
118647288,14142879,DSC   ,VISUS3GTHMI21,L21_P1_Z04A_Alarms,L21_P1_Z04A_Warning.Hema_Detect,300,Z04A : HEMARING detected,2026-08-22 15:38:44.050,2026-08-22 15:38:47.050,3,2026-08-22 15:39:07.970,0.05
118647208,23481036,DSC   ,VISUS3GTHMI05,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_10,250,Z05C: Web Guide Sensor 1 - Low contrast Edge detected,2026-08-22 15:38:42.757,2026-08-22 15:38:43.557,1,2026-08-22 15:39:07.797,0.013333333333333334
118647225,81436619,DSC   ,VISUS3GTHMI18,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_10,1,Z05C: Web Guide Sensor 1 - Low contrast Edge detected,2026-08-22 15:38:41.677,2026-08-22 15:38:46.080,5,2026-08-22 15:39:07.920,0.07338333333333333
118647209,23481035,DSC   ,VISUS3GTHMI05,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_0,250,Z05C: Web Guide - Disturbance detected,2026-08-22 15:38:41.153,2026-08-22 15:38:47.557,6,2026-08-22 15:39:07.797,0.10673333333333333
118647337,19948568,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-22 15:38:40.720,2026-08-22 15:38:41.720,1,2026-08-22 15:39:08.060,0.016666666666666666
118647338,19948567,DSC   ,VISUS3GTHMI22,L22_P1_Z02A_Alarms,L22_P1_Z02A_Warning.BypassMoldConfirm,300,Z02A : IMM bypass due to Mold confirmation,2026-08-22 15:38:40.377,2026-08-22 15:38:43.377,3,2026-08-22 15:39:08.060,0.05
118647210,23481033,DSC   ,VISUS3GTHMI05,Wa_Zone04B,P6_Z04B_Wrn_HE_PEL_Delta,500,Z04B : Hydration Enclosure delta between 4004PEL and 4005PEL,2026-08-22 15:38:40.197,2026-08-22 15:39:06.190,26,2026-08-22 15:39:07.797,0.43321666666666664
118647378,20910839,DSC   ,VISUS3GTHMI09,Wa_Zone04B,P6_Z04B_Wrn_VE_LEL_Delta,500,Z04B : Vapor Enclosure delta between 4000LEL and 4001LEL,2026-08-22 15:38:38.780,2026-08-22 15:39:59.800,81,2026-08-22 15:42:07.180,1.3503333333333332
118647335,19948565,DSC   ,VISUS3GTHMI22,L22_P4_Z08_Alarms,L22_P4_Z08_Warning.Camera3_InspectNG,300,Z08 : Camera3 Inspection failure,2026-08-22 15:38:37.047,2026-08-22 15:38:39.047,2,2026-08-22 15:39:08.060,0.03333333333333333
118647336,19948564,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-22 15:38:36.377,2026-08-22 15:38:39.377,3,2026-08-22 15:39:08.060,0.05
118647287,14142878,DSC   ,VISUS3GTHMI21,L21_P1_Z04A_Alarms,L21_P1_Z04A_Warning.Hema_Detect,300,Z04A : HEMARING detected,2026-08-22 15:38:36.050,2026-08-22 15:38:39.050,3,2026-08-22 15:39:07.970,0.05
