AlarmSeq,AlarmId,AlarmType,Line,Zone,TagName,Priority,Comment,OriginationTime,ReturnTime,AlarmTime,DateInserted,DurationMinutes
118717989,14169489,DSC   ,VISUS3GTHMI21,L21_P1_PopupArea,L21_P1_MoldChange.HMI04,904,[LotStart] FC mold change requirement: Mold design(s) mismatch between next lot and installed mold.,2026-08-23 12:28:55.717,2026-08-23 12:30:35.707,100,2026-08-23 12:33:08.087,1.6664999999999999
118717990,14169490,DSC   ,VISUS3GTHMI21,L21_P1_PopupArea,L21_P1_MoldChange.HMI02,902,[LotStart] FC mold change requirement: Mold design(s) mismatch between next lot and installed mold.,2026-08-23 12:28:55.717,2026-08-23 12:30:35.707,100,2026-08-23 12:33:08.087,1.6664999999999999
118717991,14169491,DSC   ,VISUS3GTHMI21,L21_P1_PopupArea,L21_P1_MoldChange.HMI01,901,[LotStart] FC mold change requirement: Mold design(s) mismatch between next lot and installed mold.,2026-08-23 12:28:55.717,2026-08-23 12:30:35.707,100,2026-08-23 12:33:08.087,1.6664999999999999
118717858,14169492,DSC   ,VISUS3GTHMI21,L21_P1_Z03_Alarms,L21_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-23 12:28:55.483,2026-08-23 12:28:59.467,4,2026-08-23 12:30:07.820,0.0664
118717918,19970944,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacRelease_High,300,Z05B : LensTransfer Release Level High,2026-08-23 12:28:55.133,2026-08-23 12:28:56.147,1,2026-08-23 12:30:07.913,0.016900000000000002
118717857,14169487,DSC   ,VISUS3GTHMI21,L21_P1_Z04A_Alarms,L21_P1_Z04A_Warning.Hema_Detect,300,Z04A : HEMARING detected,2026-08-23 12:28:54.450,2026-08-23 12:28:57.467,3,2026-08-23 12:30:07.820,0.05028333333333333
118717916,19970943,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-23 12:28:53.147,2026-08-23 12:28:54.133,1,2026-08-23 12:30:07.913,0.016433333333333335
118717917,19970942,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-23 12:28:52.790,2026-08-23 12:28:55.790,3,2026-08-23 12:30:07.913,0.05
118717856,14169484,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-23 12:28:51.467,2026-08-23 12:28:54.450,3,2026-08-23 12:30:07.820,0.049716666666666666
118718000,14169483,DSC   ,VISUS3GTHMI21,L21_P1_Z02A_Alarms,L21_P1_Z02A_Warning.BypassMoldConfirm,300,Z02A : IMM bypass due to Mold confirmation,2026-08-23 12:28:51.450,2026-08-23 12:30:39.437,108,2026-08-23 12:33:08.087,1.7997833333333333
118718004,14169482,DSC   ,VISUS3GTHMI21,L21_P1_Z02A_Alarms,L21_P1_Z02A_Warning.BypassLotChange,300,Z02A : IMM bypass due to Lot change,2026-08-23 12:28:51.450,2026-08-23 12:30:46.470,115,2026-08-23 12:33:08.087,1.917
118717792,23517492,DSC   ,VISUS3GTHMI05,Wa_Zone08,P16_LPR_0_aoi_o_stsrdy,500,Z8  : Laser AOI not ready,2026-08-23 12:28:51.313,2026-08-23 12:28:53.330,2,2026-08-23 12:30:07.630,0.03361666666666666
118717854,14169481,DSC   ,VISUS3GTHMI21,L21_P4_Z10_Alarms,L21_P4_Z10_Warning.Full_Tray_In_Conveyor,300,Z10 : Full-Tray is full in conveyor,2026-08-23 12:28:49.577,2026-08-23 12:28:50.560,1,2026-08-23 12:30:07.820,0.016383333333333333
118717853,14169480,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.DI_Inret_Blow_Press_NoinRange,300,Z05B : DI inlet blow pressure not inrange (522PS),2026-08-23 12:28:49.060,2026-08-23 12:28:51.060,2,2026-08-23 12:30:07.820,0.03333333333333333
118717855,14169479,DSC   ,VISUS3GTHMI21,L21_P1_Z03_Alarms,L21_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-23 12:28:47.450,2026-08-23 12:28:52.450,5,2026-08-23 12:30:07.820,0.08333333333333333
118717852,14169478,DSC   ,VISUS3GTHMI21,L21_P1_Z02A_Alarms,L21_P1_Z02A_Warning.BypassMoldConfirm,300,Z02A : IMM bypass due to Mold confirmation,2026-08-23 12:28:47.450,2026-08-23 12:28:48.467,1,2026-08-23 12:30:07.820,0.01695
118717914,19970940,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacRelease_High,300,Z05B : LensTransfer Release Level High,2026-08-23 12:28:46.133,2026-08-23 12:28:47.117,1,2026-08-23 12:30:07.913,0.0164
118718141,20936731,DSC   ,VISUS3GTHMI09,Wa_Zone04B,P6_Z04B_Wrn_TWR2_Temp_High,500,Z04B : Tower#2 IPA temperature exceeds high limit,2026-08-23 12:28:45.843,2026-08-23 12:35:55.847,430,2026-08-23 12:36:08.053,7.166733333333334
118717915,19970939,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-23 12:28:45.790,2026-08-23 12:28:48.790,3,2026-08-23 12:30:07.913,0.05
118718155,49139921,DSC   ,VISUS3GTHMI20,Zone05,P2_SEAL_PRES_ERR,1,Z5B : DI removal seal pressure out of range,2026-08-23 12:28:44.203,2026-08-23 12:33:10.733,266,2026-08-23 12:36:08.117,4.442166666666666
118717913,19970938,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-23 12:28:44.133,2026-08-23 12:28:45.133,1,2026-08-23 12:30:07.913,0.016666666666666666
118717791,23517490,DSC   ,VISUS3GTHMI05,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_0,250,Z05C: Web Guide - Disturbance detected,2026-08-23 12:28:42.810,2026-08-23 12:28:47.910,5,2026-08-23 12:30:07.630,0.08499999999999999
118717851,14169477,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-23 12:28:42.467,2026-08-23 12:28:45.467,3,2026-08-23 12:30:07.820,0.05
118717790,23517487,DSC   ,VISUS3GTHMI05,Wa_Zone08,P16_LPR_0_aoi_o_stsrdy,500,Z8  : Laser AOI not ready,2026-08-23 12:28:41.257,2026-08-23 12:28:43.267,2,2026-08-23 12:30:07.630,0.033499999999999995
