AlarmSeq,AlarmId,AlarmType,Line,Zone,TagName,Priority,Comment,OriginationTime,ReturnTime,AlarmTime,DateInserted,DurationMinutes
118929528,20049530,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacRelease_High,300,Z05B : LensTransfer Release Level High,2026-08-26 01:52:26.357,2026-08-26 01:52:27.357,1,2026-08-26 01:54:08.237,0.016666666666666666
118929405,23592287,DSC   ,VISUS3GTHMI05,Wa_Zone08,P16_LPR_0_aoi_o_stsrdy,500,Z8  : Laser AOI not ready,2026-08-26 01:52:25.820,2026-08-26 01:52:26.837,1,2026-08-26 01:54:07.987,0.01695
118929440,20983824,DSC   ,VISUS3GTHMI09,Zone10,P8_1099SV_FAIL,1,Z10 : 1099SV failure (Shutdown valve),2026-08-26 01:52:25.683,2026-08-26 01:52:54.650,29,2026-08-26 01:54:08.097,0.4827833333333333
118929527,20049529,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-26 01:52:24.340,2026-08-26 01:52:25.340,1,2026-08-26 01:54:08.237,0.016666666666666666
118929472,14241701,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-26 01:52:24.273,2026-08-26 01:52:25.273,1,2026-08-26 01:54:08.173,0.016666666666666666
118929445,49289838,DSC   ,VISUS3GTHMI20,Disc_Alarm,PSS1_FB_ERR3_1,1,PSS1: 1CMS1CR Feedback Error,2026-08-26 01:52:22.743,2026-08-26 01:52:29.030,7,2026-08-26 01:54:08.160,0.10478333333333333
118929366,14341628,DSC   ,VISUS3GTHMI01,Ru_Zone05C,P17_Foil_WebGuide_Z05C_RunAlm_12,1,Z05C: Web Guide Sensor 1 - Z05C: Web moving in and out of view,2026-08-26 01:52:22.310,2026-08-26 01:52:26.320,4,2026-08-26 01:54:07.923,0.06683333333333333
118929526,20049528,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-26 01:52:21.997,2026-08-26 01:52:24.997,3,2026-08-26 01:54:08.237,0.05
118929444,49289836,DSC   ,VISUS3GTHMI20,Zone05B,P7_513VAC_ERR,1,Z5B : 513VAC Foil suction vacuum fault,2026-08-26 01:52:21.697,2026-08-26 01:52:27.700,6,2026-08-26 01:54:08.160,0.10005
118929471,14241700,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-26 01:52:20.680,2026-08-26 01:52:23.680,3,2026-08-26 01:54:08.173,0.05
118929571,433888,DSC   ,VISUS3GTHMI23,L23_ST_Z07_Alarms,L23_ST_Z07_Alarms.Z8Stop,210,Zone 8 Stop,2026-08-26 01:52:20.477,2026-08-26 01:52:42.467,22,2026-08-26 01:54:08.317,0.3665
118929364,14341626,DSC   ,VISUS3GTHMI01,Ru_Zone05C,P17_Foil_WebGuide_Z05C_RunAlm_12,1,Z05C: Web Guide Sensor 1 - Z05C: Web moving in and out of view,2026-08-26 01:52:17.313,2026-08-26 01:52:21.310,4,2026-08-26 01:54:07.923,0.06661666666666667
118929404,23592284,DSC   ,VISUS3GTHMI05,Wa_Zone08,P16_LPR_0_aoi_o_stsrdy,500,Z8  : Laser AOI not ready,2026-08-26 01:52:14.743,2026-08-26 01:52:16.763,2,2026-08-26 01:54:07.987,0.033666666666666664
118929525,20049527,DSC   ,VISUS3GTHMI22,L22_P1_Z03_Alarms,L22_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-26 01:52:12.997,2026-08-26 01:52:14.980,2,2026-08-26 01:54:08.237,0.03305
118929524,20049526,DSC   ,VISUS3GTHMI22,L22_P1_Z02B_Alarms,L22_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-26 01:52:10.997,2026-08-26 01:52:13.997,3,2026-08-26 01:54:08.237,0.05
118929469,14241699,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-26 01:52:10.680,2026-08-26 01:52:13.663,3,2026-08-26 01:54:08.173,0.049716666666666666
118929470,14241698,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.DI_Inret_Blow_Press_NoinRange,300,Z05B : DI inlet blow pressure not inrange (522PS),2026-08-26 01:52:10.257,2026-08-26 01:52:13.273,3,2026-08-26 01:54:08.173,0.05026666666666667
118929523,20049525,DSC   ,VISUS3GTHMI22,L22_P1_Z03_Alarms,L22_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-26 01:52:09.997,2026-08-26 01:52:11.997,2,2026-08-26 01:54:08.237,0.03333333333333333
118929521,20049524,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacRelease_High,300,Z05B : LensTransfer Release Level High,2026-08-26 01:52:09.357,2026-08-26 01:52:10.340,1,2026-08-26 01:54:08.237,0.016383333333333333
118929522,20049523,DSC   ,VISUS3GTHMI22,L22_P1_Z02A_Alarms,L22_P1_Z02A_Warning.BypassMoldConfirm,300,Z02A : IMM bypass due to Mold confirmation,2026-08-26 01:52:08.997,2026-08-26 01:52:11.997,3,2026-08-26 01:54:08.237,0.05
118929520,20049522,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-26 01:52:07.357,2026-08-26 01:52:08.357,1,2026-08-26 01:54:08.237,0.016666666666666666
118929519,20049521,DSC   ,VISUS3GTHMI22,L22_P1_Z03_Alarms,L22_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-26 01:52:05.997,2026-08-26 01:52:07.997,2,2026-08-26 01:54:08.237,0.03333333333333333
118929468,14241697,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-26 01:52:05.257,2026-08-26 01:52:06.273,1,2026-08-26 01:54:08.173,0.016933333333333335
